
 num     #instances         #bytes  class name
3804:             2             16  java.lang.Shutdown$Lock
3805:             2             16  org.dom4j.tree.ConcurrentReaderHashMap$BarrierLock
3806:             1             16  antlr.Token
3807:             1             16  org.apache.poi.ss.formula.atp.NetworkdaysFunction
3808:             1             16  com.sun.proxy.$Proxy37
3809:             1             16  org.apache.xmlbeans.impl.piccolo.xml.ISO8859_1XMLDecoder
3810:             1             16  org.apache.juli.logging.LogFactory
3811:             1             16  org.hibernate.cfg.Configuration$2
3812:             1             16  [Ljava.nio.file.attribute.FileAttribute;
3813:             1             16  org.apache.catalina.security.SecurityConfig
3814:             1             16  com.skyline.dao.imple.EmployeeDaoImple
3815:             1             16  com.sun.proxy.$Proxy34
3816:             1             16  java.net.Socket$3
3817:             1             16  [Lorg.springframework.http.MediaType;
3818:             1             16  javassist.util.proxy.ProxyFactory$2
3819:             1             16  sun.management.ThreadImpl
3820:             1             16  org.apache.xmlbeans.XmlBeans$1
3821:             1             16  javax.crypto.JceSecurityManager
3822:             1             16  org.apache.jasper.runtime.JspFactoryImpl
3823:             1             16  ch.qos.logback.classic.util.LogbackMDCAdapter
3824:             1             16  org.springframework.transaction.interceptor.NameMatchTransactionAttributeSource
3825:             1             16  com.sun.proxy.$Proxy70
3826:             1             16  [Lorg.apache.tomcat.util.IntrospectionUtils$PropertySource;
3827:             1             16  com.skyline.dao.imple.UserDaoImple
3828:             1             16  org.apache.xmlbeans.impl.piccolo.xml.UnicodeBigXMLDecoder
3829:             1             16  [Lorg.apache.catalina.core.DefaultInstanceManager$AnnotationCacheEntry;
3830:             1             16  javax.mail.internet.HeaderTokenizer$Token
3831:             1             16  [Lorg.hibernate.engine.query.spi.OrdinalParameterDescriptor;
3832:             1             16  org.apache.catalina.startup.VersionLoggerListener
3833:             1             16  [Lcom.sun.activation.registries.MimeTypeFile;
3834:             1             16  com.skyline.action.ErrorAction$$EnhancerBySpringCGLIB$$8f4c614f$$FastClassBySpringCGLIB$$b6c6e337
3835:             1             16  java.util.regex.Pattern$Node
3836:             1             16  org.springframework.web.servlet.handler.ConversionServiceExposingInterceptor
3837:             1             16  com.sun.jmx.mbeanserver.MBeanInstantiator
3838:             1             16  java.util.regex.Pattern$4
3839:             1             16  com.mysql.jdbc.SingleByteCharsetConverter
3840:             1             16  com.sun.jmx.mbeanserver.DescriptorCache
3841:             1             16  sun.util.calendar.Gregorian
3842:             1             16  com.skyline.service.imple.SysServiceImple
3843:             1             16  ch.qos.logback.classic.spi.TurboFilterList
3844:             1             16  java.util.regex.Pattern$LastNode
3845:             2             16  org.hibernate.dialect.function.CastFunction
3846:             1             16  com.sun.proxy.$Proxy58
3847:             1             16  org.apache.xmlbeans.impl.piccolo.xml.UnicodeLittleXMLDecoder
3848:             1             16  com.skyline.action.ErrorAction$$FastClassBySpringCGLIB$$f8804d0c
3849:             1             16  java.security.AllPermissionCollection
3850:             1             16  com.sun.jmx.mbeanserver.SecureClassLoaderRepository
3851:             1             16  org.hibernate.internal.SessionFactoryImpl$1IntegratorObserver
3852:             1             16  org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl
3853:             1             16  [Lorg.aspectj.weaver.ast.Expr;
3854:             1             16  com.sun.jmx.remote.util.ClassLogger
3855:             1             16  [Lorg.aspectj.weaver.ast.Var;
3856:             1             16  org.hibernate.dialect.function.SQLFunctionRegistry
3857:             1             16  com.skyline.dao.imple.BaseRateDaoImple
3858:             1             16  com.skyline.action.ExcelTpAction$$EnhancerBySpringCGLIB$$b67555da$$FastClassBySpringCGLIB$$99848851
3859:             2             16  org.springframework.context.annotation.AnnotationBeanNameGenerator
3860:             1             16  com.sun.proxy.$Proxy63
3861:             1             16  com.sun.proxy.$Proxy68
3862:             1             16  org.aspectj.weaver.reflect.JoinPointMatchImpl
3863:             1             16  org.apache.tomcat.websocket.WsExtension
3864:             1             16  [Lorg.aspectj.weaver.Member;
3865:             1             16  java.security.Policy$UnsupportedEmptyCollection
3866:             1             16  sun.nio.cs.ThreadLocalCoders$1
3867:             1             16  org.springframework.beans.factory.config.RuntimeBeanNameReference
3868:             1             16  org.springframework.context.event.SourceFilteringListener
3869:             1             16  com.skyline.service.imple.CountryCodeServiceImple
3870:             2             16  sun.net.www.protocol.file.Handler
3871:             1             16  org.hibernate.sql.Alias
3872:             1             16  java.security.Policy$PolicyInfo
3873:             1             16  java.util.concurrent.TimeUnit$1
3874:             1             16  com.sun.proxy.$Proxy39
3875:             1             16  org.apache.catalina.valves.AbstractAccessLogValve$1
3876:             1             16  org.hibernate.dialect.unique.DefaultUniqueDelegate
3877:             1             16  org.hibernate.jdbc.Expectations$BasicExpectation
3878:             1             16  org.springframework.context.annotation.AnnotationScopeMetadataResolver
3879:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar
3880:             1             16  [Lch.qos.logback.classic.spi.ThrowableProxy;
3881:             1             16  org.hibernate.internal.SessionFactoryImpl$3
3882:             1             16  org.hibernate.internal.TypeLocatorImpl
3883:             1             16  sun.nio.cs.ThreadLocalCoders$2
3884:             1             16  org.apache.tomcat.util.http.LegacyCookieProcessor$1
3885:             1             16  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
3886:             2             16  com.skyline.util.IOhelp
3887:             1             16  org.springframework.web.servlet.FrameworkServlet$ContextRefreshListener
3888:             1             16  [[Lorg.aspectj.weaver.AnnotationAJ;
3889:             1             16  ch.qos.logback.classic.spi.TurboFilterList
3890:             1             16  org.apache.catalina.valves.AbstractAccessLogValve$2
3891:             1             16  org.hibernate.internal.util.collections.BoundedConcurrentHashMap$Eviction$1
3892:             1             16  javax.websocket.CloseReason
3893:             1             16  [Lorg.aspectj.bridge.IMessage;
3894:             1             16  org.hibernate.internal.util.collections.BoundedConcurrentHashMap$Eviction$2
3895:             2             16  org.springframework.web.method.annotation.RequestParamMapMethodArgumentResolver
3896:             1             16  [Lorg.aspectj.weaver.JoinPointSignature;
3897:             1             16  [Lorg.apache.xmlbeans.SchemaProperty;
3898:             1             16  com.skyline.dao.imple.CountryCodeDaoImple
3899:             2             16  org.springframework.web.context.support.WebApplicationContextUtils$RequestObjectFactory
3900:             1             16  org.hibernate.cfg.naming.LegacyHbmNamingStrategyDelegate
3901:             1             16  org.springframework.context.event.GenericApplicationListenerAdapter
3902:             1             16  org.springframework.util.ConcurrentReferenceHashMap$Entry
3903:             1             16  javax.imageio.spi.IIORegistry
3904:             1             16  org.hibernate.internal.util.collections.BoundedConcurrentHashMap$Eviction$3
3905:             1             16  org.hibernate.engine.config.internal.ConfigurationServiceImpl
3906:             1             16  sun.security.ssl.SunX509KeyManagerImpl
3907:             1             16  org.hibernate.jdbc.Expectations$BasicParamExpectation
3908:             2             16  org.springframework.web.context.support.WebApplicationContextUtils$ResponseObjectFactory
3909:             1             16  java.util.concurrent.TimeUnit$2
3910:             1             16  com.skyline.service.imple.LogServiceImple
3911:             1             16  [Ljava.lang.management.LockInfo;
3912:             1             16  org.hibernate.tuple.GenerationTiming$1
3913:             1             16  org.apache.poi.ss.formula.udf.AggregatingUDFFinder
3914:             1             16  sun.jdbc.odbc.JdbcOdbcTracer
3915:             1             16  com.skyline.action.ErrorAction$$EnhancerBySpringCGLIB$$aa009a6f$$FastClassBySpringCGLIB$$47b7eb05
3916:             1             16  [Ljava.lang.management.MonitorInfo;
3917:             1             16  org.hibernate.type.descriptor.java.SerializableTypeDescriptor$SerializableMutabilityPlan
3918:             1             16  sun.text.normalizer.NormalizerBase$Mode
3919:             1             16  com.mysql.jdbc.SingleByteCharsetConverter
3920:             1             16  org.hibernate.integrator.internal.IntegratorServiceImpl
3921:             1             16  sun.nio.ch.Util$1
